distance,nmer_name,Uind_md,Udf,Unb,Uind_sapt,Uind_omm,Udf_omm,Unb_omm
19.713,2mer-0+412,-0.00013835245635722255,0.00013821917854540632,0.12873091330613445,-0.00015366,-3.9577484130859375e-05,0.0002379693469265476,0.12872052192687988
19.733,2mer-0+430,-0.00016081100656948388,0.00016098802323686654,-0.12781504441607497,-0.00020512,4.0531158447265625e-06,0.00045490398770198226,-0.12800931930541992
19.789,2mer-0+393,-0.00013151653166116852,0.00013163818353087689,-0.07833264598761372,-0.00015898,0.0003345012664794922,0.0003178122278768569,-0.07838773727416992
19.798,2mer-0+437,-9.68169278750566e-05,9.68567481829041e-05,-0.07492933789204186,-9.761e-05,-0.0002741813368629664,-0.00017012258467730135,-0.07507038116455078
19.874,2mer-0+422,-8.534134064067983e-05,8.527693700114277e-05,0.10064119405435314,-7.17e-05,-0.0005121231042721774,-0.0003425681497901678,0.10067212581634521
19.886,2mer-0+404,-0.0001228078417554053,0.00012292571723083193,-0.07862471679897365,-0.0001325,8.368492126464844e-05,9.797373786568642e-05,-0.07883596420288086
19.895,2mer-0+440,-5.1325848247449536e-05,5.130913470425875e-05,0.07243492649540861,-5.127e-05,-0.00010645392467267811,-0.00022711491328664124,0.0723428726196289
19.905,2mer-0+613,-7.120171814386192e-05,7.123195162857021e-05,-0.000918492289551618,-5.76e-05,-9.596349264029413e-05,-5.3200907132122666e-05,-0.000910639762878418
19.94,2mer-0+452,-0.00011250247810941334,0.00011260074148848219,-0.062280237262335184,-0.00013906,-0.0002827644311764743,3.244984327466227e-05,-0.06228017807006836
19.951,2mer-0+418,-7.650845234960944e-05,7.645018908268204e-05,0.09847010769727414,-6.401e-05,0.000367164597264491,0.0003153549914713949,0.098480224609375
19.954,2mer-0+721,-3.724568894550023e-05,3.7258317575671355e-05,-0.05139533953633887,-2.913e-05,0.00040757654642220587,0.0003838117700070143,-0.051567673683166504
19.97,2mer-0+644,-4.597080542065806e-05,4.597423696756862e-05,0.033773973868235226,-2.874e-05,-4.52995445812121e-05,-0.00012158385652583092,0.03377640247344971
